文章ID,標題,內文簡介,學校匿名,個人主頁顯示,pinned,版ID,回應的文章ID,發文時間,更新時間,回覆數,按讚數,withNickname,tags,主題標籤,meta,版中文名,版英文名,nsfw,作者性別,作者學校,回應的文章的標題,reportReason,mediaMeta,reactions,hidden,customStyle,isSuspiciousAccount,isModerator,頁面版型,spoilerAlert,isSelectedPost,unsafe,enableNestedComment,totalCommentCount,是否使用圖片,是否使用影片,媒體連結,reportReasonText,supportedReactions,elapsedTime,excerptComments,edited,collectionCount,postAvatar,activityAvatar,verifiedBadge,memberType,enablePrivateMessage,個人主頁,downgradeLevel,hiddenWhenListBy,連結（版型為連結才有）
238974788,問卷調查［內有抽獎］,大家好，我們是中山資管系的學生，我們想請大家用一兩分鐘幫我們做問卷填答～期末報告的題目為：大學生零用錢的多寡與打工意願及金錢分配的關聯。對象：在學的大學生及碩士生，抽獎獎項：星巴克150電子券*3，抽,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:30:07.236Z,2022-05-24T05:30:07.236Z,1,1,False,[],"['問卷調查', '抽獎', '問卷', '時事']",{'layout': 'classic'},閒聊,talk,False,F,國立中山大學,,,"[{'id': '1e504c28-5f34-47b0-bc6f-51cdc6430000', 'url': 'https://i.imgur.com/10KgShKl.jpg', 'normalizedUrl': 'https://i.imgur.com/10KgShKl.jpg', 'thumbnail': 'https://i.imgur.com/10KgShKl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:30:07.236Z', 'updatedAt': '2022-05-24T05:30:07.236Z', 'width': 815, 'height': 523}, {'id': '1e504c28-5f34-47b0-bc6f-51cdc6430000', 'url': 'https://i.imgur.com/10KgShK.jpg', 'normalizedUrl': 'https://imgur.com/10KgShK', 'thumbnail': 'https://i.imgur.com/10KgShKl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:30:07.236Z', 'updatedAt': '2022-05-24T05:30:07.236Z', 'width': 815, 'height': 523}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,1,True,False,[{'url': 'https://i.imgur.com/10KgShK.jpg'}],,,8578,[],False,0,,,False,,,資訊管理學系,,,
238974753,為何WIN10搜尋框變這麼可愛,這幾天出現超可愛的湖泊跟小船小山好療癒喔，圖案點下去會出現這個！，好奇這可以自訂義嗎？網路上都沒查到～有人有發現它的變化嗎！！哈哈哈,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:23:18.160Z,2022-05-24T05:23:18.160Z,0,0,False,[],"['可愛', '有趣', '閒聊', '生活', 'Win10']",{'layout': 'classic'},閒聊,talk,False,F,國立高雄第一科技大學,,,"[{'id': 'e9010b1f-28c1-4060-a6b4-775ec533ae12', 'url': 'https://i.imgur.com/Q3oesl3l.jpg', 'normalizedUrl': 'https://i.imgur.com/Q3oesl3l.jpg', 'thumbnail': 'https://i.imgur.com/Q3oesl3l.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T05:23:18.160Z', 'updatedAt': '2022-05-24T05:23:18.160Z', 'width': 394, 'height': 40}, {'id': 'e9010b1f-28c1-4060-a6b4-775ec533ae12', 'url': 'https://i.imgur.com/Q3oesl3.png', 'normalizedUrl': 'https://imgur.com/Q3oesl3', 'thumbnail': 'https://i.imgur.com/Q3oesl3l.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:23:18.160Z', 'updatedAt': '2022-05-24T05:23:18.160Z', 'width': 394, 'height': 40}, {'id': 'dbbc09e7-2c5e-4260-bf05-90af223ee9c9', 'url': 'https://i.imgur.com/Zz0tuxe.png', 'normalizedUrl': 'https://imgur.com/Zz0tuxe', 'thumbnail': 'https://i.imgur.com/Zz0tuxel.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:23:18.160Z', 'updatedAt': '2022-05-24T05:23:18.160Z', 'width': 420, 'height': 270}]",[],False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/Q3oesl3.png'}, {'url': 'https://i.imgur.com/Zz0tuxe.png'}]",,,8987,[],False,0,,,False,,,,,,
238974734,從200種白色找出答案 White 200,有沒有人玩過？色彩敏銳度測試，我覺得自己第一個100分關卡用了9.933秒，只是幸運。第二個1000分關卡，應該比較準確。看看有沒有大神，絕對色感/相對色感？連結：,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:20:42.299Z,2022-05-24T05:20:42.299Z,0,0,False,[],"['有趣', '閒聊', '遊戲美術', '遊戲', '藝術']",{'layout': 'classic'},閒聊,talk,False,M,香港專業教育學院,,,"[{'id': '0bc9f81a-55b7-4f8d-a51e-0ace371c45a2', 'url': 'https://i.imgur.com/sKyr4NGl.jpg', 'normalizedUrl': 'https://i.imgur.com/sKyr4NGl.jpg', 'thumbnail': 'https://i.imgur.com/sKyr4NGl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T05:20:42.299Z', 'updatedAt': '2022-05-24T05:20:42.299Z', 'width': 1080, 'height': 2340}, {'id': '0bc9f81a-55b7-4f8d-a51e-0ace371c45a2', 'url': 'https://i.imgur.com/sKyr4NG.jpg', 'normalizedUrl': 'https://imgur.com/sKyr4NG', 'thumbnail': 'https://i.imgur.com/sKyr4NGl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:20:42.299Z', 'updatedAt': '2022-05-24T05:20:42.299Z', 'width': 1080, 'height': 2340}, {'id': '85638348-ca79-4b1a-8535-f818dc4159d5', 'url': 'https://i.imgur.com/KWxRl1p.jpg', 'normalizedUrl': 'https://imgur.com/KWxRl1p', 'thumbnail': 'https://i.imgur.com/KWxRl1pl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:20:42.299Z', 'updatedAt': '2022-05-24T05:20:42.299Z', 'width': 1080, 'height': 2340}]",[],False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://i.imgur.com/sKyr4NG.jpg'}, {'url': 'https://i.imgur.com/KWxRl1p.jpg'}]",,,9143,[],False,0,,,False,,,,,,
238974707,這樣也算⋯（CIA創的名詞：所謂的）陰謀論,,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:16:42.033Z,2022-05-24T05:16:42.033Z,0,0,True,[],['名詞'],{'layout': 'classic'},閒聊,talk,False,M,艾沛克心靈end銀河戰爭,,,"[{'id': '3cd13161-8dc7-4069-89ec-e92a07681d33', 'url': 'https://i.imgur.com/Pr6NY7El.jpg', 'normalizedUrl': 'https://i.imgur.com/Pr6NY7El.jpg', 'thumbnail': 'https://i.imgur.com/Pr6NY7El.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T05:16:42.033Z', 'updatedAt': '2022-05-24T05:16:42.033Z', 'width': 640, 'height': 643}, {'id': '3cd13161-8dc7-4069-89ec-e92a07681d33', 'url': 'https://i.imgur.com/Pr6NY7E.jpg', 'normalizedUrl': 'https://imgur.com/Pr6NY7E', 'thumbnail': 'https://i.imgur.com/Pr6NY7El.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:16:42.033Z', 'updatedAt': '2022-05-24T05:16:42.033Z', 'width': 640, 'height': 643}]",[],False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://i.imgur.com/Pr6NY7E.jpg'}],,,9383,[],False,0,,,False,,,ipaackceo,,,
238974673,解決便秘的好物分享💗,本人我很常都會隔三天以上才會排便，而且也不是很順暢，都要在廁所待很久，真的很痛苦，長時間累積宿便，就會很常在緊張的時候或者是在外面會有想上廁所的感覺，但是跑廁所又沒辦法順利排出。（而且外面廁所有時候上,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:11:50.241Z,2022-05-24T05:11:50.241Z,1,1,True,[],"['好物', '便秘']",{'layout': 'classic'},閒聊,talk,False,F,魚兒魚兒水中游,,,"[{'id': '5f17d50a-84c0-4eba-b56b-f60429b03b09', 'url': 'https://i.imgur.com/CAFTm5Ul.jpg', 'normalizedUrl': 'https://i.imgur.com/CAFTm5Ul.jpg', 'thumbnail': 'https://i.imgur.com/CAFTm5Ul.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2022-05-24T05:11:50.241Z', 'updatedAt': '2022-05-24T05:11:50.241Z', 'width': 1500, 'height': 2000}, {'id': '5f17d50a-84c0-4eba-b56b-f60429b03b09', 'url': 'https://i.imgur.com/CAFTm5U.jpg', 'normalizedUrl': 'https://imgur.com/CAFTm5U', 'thumbnail': 'https://i.imgur.com/CAFTm5Ul.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:11:50.241Z', 'updatedAt': '2022-05-24T05:11:50.241Z', 'width': 1500, 'height': 2000}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,1,True,False,[{'url': 'https://i.imgur.com/CAFTm5U.jpg'}],,,9675,[],False,0,,,False,,,rainy0831,,,
238974653,羨慕可以團購房子的人,我是北漂族，租在台北市的某個社區大樓。最近在看附近的預售屋（總價在2000-3800萬），然後聽到銷售人員說我租的社區的住戶是他們的大戶，去年剛開賣的時候有好幾個社區住戶一起跟他們團購下訂預售屋每人都,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:09:36.908Z,2022-05-24T05:10:42.930Z,3,1,False,['HIDE_THUMBNAIL'],"['羨慕', '團購', '房子']","{'layout': 'classic', 'editedAt': '2022-05-24T05:10:42.938Z'}",閒聊,talk,False,F,臺北醫學大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,3,False,False,[],,,9808,[],False,0,,,False,,False,,,,
238974651,我是不是發現了什麼秘密？,以下言論純屬我個人胡思亂想，如有雷同純屬巧合，—————————正文開始————————，近期疫情肆虐，各國都開始紛紛朝共存方向邁進，唯獨某個「大國」還在拼清零，即使動搖經濟也要實施特色式管理。我突然,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:09:26.591Z,2022-05-24T05:09:26.591Z,1,0,True,['HIDE_THUMBNAIL'],"['秘密', '防疫', '胡言亂語']",{'layout': 'classic'},閒聊,talk,False,M,鏡花水月,,,[],[],False,,False,False,classic,False,False,False,True,1,False,False,[],,,9819,[],False,0,,,False,,,six_0328,,,
238974632,#求解 這句話到底在寫什麼,這間的飲料單子上面會有撩妹句子，其他的都很正常，但這句話到底是什麼意思，是我國文程度退化嗎🥲，有沒有人可以解答,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:05:46.012Z,2022-05-24T05:05:46.012Z,2,0,False,[],['求解'],{'layout': 'classic'},閒聊,talk,False,F,國立交通大學,,,"[{'id': 'bfbba097-ec39-43c2-a891-6f011d904591', 'url': 'https://i.imgur.com/iw6dWpYl.jpg', 'normalizedUrl': 'https://i.imgur.com/iw6dWpYl.jpg', 'thumbnail': 'https://i.imgur.com/iw6dWpYl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:05:46.012Z', 'updatedAt': '2022-05-24T05:05:46.012Z', 'width': 2000, 'height': 1717}, {'id': 'bfbba097-ec39-43c2-a891-6f011d904591', 'url': 'https://i.imgur.com/iw6dWpY.jpg', 'normalizedUrl': 'https://imgur.com/iw6dWpY', 'thumbnail': 'https://i.imgur.com/iw6dWpYl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T05:05:46.012Z', 'updatedAt': '2022-05-24T05:05:46.012Z', 'width': 2000, 'height': 1717}]",[],False,,False,False,classic,False,False,False,True,2,True,False,[{'url': 'https://i.imgur.com/iw6dWpY.jpg'}],,,10039,[],False,0,,,False,,,,,,
238974624,#問 Zenly打卡能不通知好友嗎🥺,如題 Zenly大更新有了世界功能之後，我就很喜歡打卡🤣，在地圖上留下越來越多地標的感覺很療癒，不過好像朋友有打卡的就會跳通知，但我並沒有想要一直吵到別人，想問問有沒有可以自己打卡然後不會通知朋友的方,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:04:48.840Z,2022-05-24T05:04:48.840Z,0,2,False,[],"['zenly', '問', '通知']",{'layout': 'classic'},閒聊,talk,False,F,國立雲林科技大學,,,"[{'id': 'cc58ba6d-4e1d-4e57-b5d5-e4da57b49591', 'url': 'https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/1588fef2-494a-486d-98e1-1f9b3ef8281d', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T05:04:48.840Z', 'updatedAt': '2022-05-24T05:04:48.840Z', 'width': 512, 'height': 512}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 2}]",False,,False,False,classic,False,False,False,True,0,True,False,[{'url': 'https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png'}],,,10096,[],False,0,,,False,,,,,,
238974622,ig聊天室可以預覽了啊啊！,如題 終於等到了，（還是一直都有只是我現在才發現==？,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:04:46.989Z,2022-05-24T05:04:46.989Z,1,1,False,['HIDE_THUMBNAIL'],"['ig', '聊天室']",{'layout': 'classic'},閒聊,talk,False,F,國立臺南護理專科學校,,,"[{'id': '2c964896-f9e1-4d3f-ac62-51a47949691d', 'url': 'https://i.imgur.com/Dz18PfE.jpg', 'normalizedUrl': 'https://imgur.com/Dz18PfE', 'thumbnail': 'https://i.imgur.com/Dz18PfEl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2022-05-24T05:04:46.989Z', 'updatedAt': '2022-05-24T05:04:46.989Z', 'width': 750, 'height': 1383}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,1,True,False,[],,,10098,[],False,0,,,False,,,,,,
238974589,詐騙包裹,剪了沒有個資的內容，近千元的包裹，裡面只有幾片中國製口罩，警察幫不了，超商不知道能不能攔住金錢不要匯出，網購風險大,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T05:00:52.270Z,2022-05-24T05:00:52.270Z,0,0,True,[],"['詐騙', '包裹']",{'layout': 'classic'},閒聊,talk,False,F,鳳山無營繳,,,"[{'id': 'e8c2466f-b726-43bb-a32f-75e2d3cde1c1', 'url': 'https://vivid.dcard.tw/Public/ac4b5808-ad84-4673-a4e4-5e82ab14986b/thumbnail.jpg', 'normalizedUrl': 'https://vivid.dcard.tw/Public/ac4b5808-ad84-4673-a4e4-5e82ab14986b/thumbnail.jpg', 'thumbnail': 'https://vivid.dcard.tw/Public/ac4b5808-ad84-4673-a4e4-5e82ab14986b/thumbnail.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED_FAILED'], 'createdAt': '2022-05-24T05:00:52.270Z', 'updatedAt': '2022-05-24T05:00:52.270Z'}, {'id': 'e8c2466f-b726-43bb-a32f-75e2d3cde1c1', 'url': 'https://www.dcard.tw/v2/vivid/videos/ac4b5808-ad84-4673-a4e4-5e82ab14986b?r=1', 'normalizedUrl': '', 'thumbnail': 'https://vivid.dcard.tw/Public/ac4b5808-ad84-4673-a4e4-5e82ab14986b/thumbnail.jpg', 'type': 'video/vivid', 'tags': ['ANNOTATED_FAILED'], 'createdAt': '2022-05-24T05:00:52.270Z', 'updatedAt': '2022-05-24T05:00:52.270Z'}]",[],False,,False,False,classic,False,False,False,True,0,True,True,[{'url': 'https://vivid.dcard.tw/Public/ac4b5808-ad84-4673-a4e4-5e82ab14986b/thumbnail.jpg'}],,,10333,[],False,0,,,False,,,clementinechang,,,
238974567,我的男友很容易吸引男生,問題如標題，（第一次發文 不對請小力罵），我的男友不知道為什麼好像很吸引男生，自從我懷孕後 我對他身邊的男性 就開始想太多，懷疑一號，一號朋朋有時候有出現我的限動就會說可憐，約會的限動就會說不帶他，還,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:57:38.040Z,2022-05-24T04:57:38.040Z,0,1,True,[],"['男友', '閒聊']",{'layout': 'classic'},閒聊,talk,False,F,魚魚好好吃,,,"[{'id': '3dea0e13-3582-4e39-ab8d-ab41ee8e5f5d', 'url': 'https://sticker-assets.dcard.tw/images/fe0ae228-e2fd-4e57-9bb2-6bf2d42ed51b/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/fe0ae228-e2fd-4e57-9bb2-6bf2d42ed51b', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T04:57:38.040Z', 'updatedAt': '2022-05-24T04:57:38.040Z', 'width': 512, 'height': 512}, {'id': 'd0279bd1-dd33-43d4-8768-ba1a26969b8a', 'url': 'https://sticker-assets.dcard.tw/images/b4d24722-22f7-448b-9ce5-716a419e625c/orig.png', 'normalizedUrl': 'https://megapx.dcard.tw/v1/images/b4d24722-22f7-448b-9ce5-716a419e625c', 'thumbnail': '', 'type': 'image/sticker', 'tags': ['IMAGE_NOT_AVAILABLE'], 'createdAt': '2022-05-24T04:57:38.040Z', 'updatedAt': '2022-05-24T04:57:38.040Z', 'width': 512, 'height': 512}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,True,False,"[{'url': 'https://sticker-assets.dcard.tw/images/fe0ae228-e2fd-4e57-9bb2-6bf2d42ed51b/orig.png'}, {'url': 'https://sticker-assets.dcard.tw/images/b4d24722-22f7-448b-9ce5-716a419e625c/orig.png'}]",,,10527,[],False,0,,,False,,,fishyummy,,,
238974519,戴口罩後沒人搭訕我,什麼時候可以不要戴口罩啊！！，身為一個不戴口罩比較好看一點的人類，戴口罩後被搭訕的次數驟減！！，每次都會在口罩後面吶喊，趕快看看我啊～～帥哥趕快看過來～～不會讓你失望的～～～希望疫情趕快結束：（,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:51:25.438Z,2022-05-24T04:51:25.438Z,4,0,False,['HIDE_THUMBNAIL'],"['口罩', '搭訕']",{'layout': 'classic'},閒聊,talk,False,F,中原大學,,,[],[],False,,False,False,classic,False,False,False,True,4,False,False,[],,,10900,[],False,0,,,False,,,,,,
238974488,今天一定要做,據說他高中時是高材生， 目標是醫學院。 落榜後上了野雞大學。畢業後當了個社畜。 但他覺得自己懷才不遇， 質問上司為何不給他更有意義的工作， 最後離職了。他的夢想據說是要成為上流人士，環抱美女的生活。因,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:46:24.443Z,2022-05-24T04:46:24.443Z,4,3,True,[],"['時事', '閒聊', '交友', '傻眼']",{'layout': 'classic'},閒聊,talk,False,M,馬雲雜貨店,,,"[{'id': '102c785b-4b8f-4b20-81c5-2cbb0fe7d34d', 'url': 'https://i.imgur.com/IwCOHKdl.jpg', 'normalizedUrl': 'https://i.imgur.com/IwCOHKdl.jpg', 'thumbnail': 'https://i.imgur.com/IwCOHKdl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:46:24.443Z', 'updatedAt': '2022-05-24T04:46:24.443Z', 'width': 251, 'height': 184}, {'id': '102c785b-4b8f-4b20-81c5-2cbb0fe7d34d', 'url': 'https://i.imgur.com/IwCOHKd.jpg', 'normalizedUrl': 'https://imgur.com/IwCOHKd', 'thumbnail': 'https://i.imgur.com/IwCOHKdl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:46:24.443Z', 'updatedAt': '2022-05-24T04:46:24.443Z', 'width': 251, 'height': 184}]","[{'id': '514c2569-fd53-4d9d-a415-bf0f88e7329f', 'count': 3}]",False,,False,False,classic,False,False,False,True,4,True,False,[{'url': 'https://i.imgur.com/IwCOHKd.jpg'}],,,11201,[],False,0,https://megapx-assets.dcard.tw/images/12d68df8-4e2c-4323-92dc-00e6afd16d87/full.jpeg,,False,,,av045311,,,
238974447,拒買來源不明遊戲點數，共同防制詐欺犯罪,,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:40:13.159Z,2022-05-24T04:40:13.159Z,1,0,False,[],[],{'layout': 'classic'},閒聊,talk,False,F,靜宜大學,,,"[{'id': '8e1d7b7b-9a13-4574-83ac-497cfdc1f104', 'url': 'https://i.imgur.com/1vEDxLjl.jpg', 'normalizedUrl': 'https://i.imgur.com/1vEDxLjl.jpg', 'thumbnail': 'https://i.imgur.com/1vEDxLjl.jpg', 'type': 'image/thumbnail', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:40:13.159Z', 'updatedAt': '2022-05-24T04:40:13.159Z', 'width': 404, 'height': 307}, {'id': '8e1d7b7b-9a13-4574-83ac-497cfdc1f104', 'url': 'https://i.imgur.com/1vEDxLj.jpg', 'normalizedUrl': 'https://imgur.com/1vEDxLj', 'thumbnail': 'https://i.imgur.com/1vEDxLjl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED'], 'createdAt': '2022-05-24T04:40:13.159Z', 'updatedAt': '2022-05-24T04:40:13.159Z', 'width': 404, 'height': 307}]",[],False,,False,False,classic,False,False,False,True,1,True,False,[{'url': 'https://i.imgur.com/1vEDxLj.jpg'}],,,11572,[],False,0,,,False,,,,,,
238974427,身心障礙人士,今天在台南火車站等車的時候遇到一個老老的女生，簡單來說是跟別人要錢，但是她手上拿一個好像是他的身份証（看起來像偽造）說他是身心障礙人士，然後還有另一張紙寫說捐個30塊到100塊幫助他。起初我沒想太多，,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:37:23.822Z,2022-05-24T04:37:23.822Z,0,1,False,[],"['時事', '詐騙', '閒聊']",{'layout': 'classic'},閒聊,talk,False,M,台南應用科技大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,0,False,False,[],,,11741,[],False,0,,,False,,,,,,
238974416,我掏心掏肺 掏🐔🐔還不夠嗎🥺,有鑒於我上次的慘案（上文），之後我一直再尋找比我更尷尬的沒關麥故事，不囉嗦直接上影片，那該死的麥克風哈哈哈哈哈,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,238845382.0,2022-05-24T04:35:28.748Z,2022-05-24T05:04:45.145Z,2,1,True,['HIDE_THUMBNAIL'],"['閒聊', '麥克風', '不夠嗎', '日行一善', '散播歡樂散播愛']",{'layout': 'classic'},閒聊,talk,False,F,牛逼頓,我是第一個沒關麥的人⋯,,"[{'id': 'ec4baa6e-7d86-4248-9f42-f0b0af5dc89f', 'url': 'https://www.dcard.tw/v2/vivid/videos/9149a4fe-86a2-437a-a625-145f3128697a?r=2.1621621621621623', 'normalizedUrl': '', 'thumbnail': 'https://vivid.dcard.tw/Public/9149a4fe-86a2-437a-a625-145f3128697a/thumbnail.jpg', 'type': 'video/vivid', 'tags': ['ANNOTATED_FAILED'], 'createdAt': '2022-05-24T04:35:28.748Z', 'updatedAt': '2022-05-24T05:04:45.145Z'}]","[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}]",False,,False,False,classic,False,False,False,True,2,True,True,[],,,11857,[],False,0,,,False,,,sn_wsk,,,
238974299,可憐腦勇又在亂酸別隊球迷,#情報 塞爾提克2：2熱火 追平戰局 - Dcard,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:20:08.489Z,2022-05-24T04:20:08.489Z,1,2,False,[],"['NBA', '籃球']",{'layout': 'link'},閒聊,talk,False,M,國立中正大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 1}, {'id': 'aa0d425f-d530-4478-9a77-fe3aedc79eea', 'count': 1}]",False,"{'label': {'bgColor': '#CCCCCC', 'text': 'LINK'}}",False,False,link,False,False,False,True,1,False,False,[],,,12777,[],False,0,,,False,,,,2.0,"['all:popular', 'forum:popular', 'dice']",https://www.dcard.tw/f/nba/p/238973805?cid=ea5dec8e-5739-4897-9f4a-46996e495d75
238974277,Netflix 合租 差一位,請問有人要一起合租最高級方案嗎？因有人退租目前缺一人中...，有需要可以填一下表單，我會去找你/妳,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:17:37.665Z,2022-05-24T04:17:37.665Z,0,0,True,[],"['netflix', '合租']",{'layout': 'classic'},閒聊,talk,False,F,YQL,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,12938,[],False,0,,,False,,,qi0813,,,
238974271,端午節之吃的肉粽V.S喝的糯米,現在看到一堆餐廳都在推端午節的粽子，超商也都在推銷粽子禮盒什麼的，但是到底為什麼端午節一定要吃粽子？每年的端午節我們家都會自己包粽子，除了自己吃之外，也會寄給一些親朋好友，可是今年的端午節真的不太想每,False,True,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:17:13.019Z,2022-05-24T04:17:13.019Z,4,5,False,['HIDE_THUMBNAIL'],"['端午節', '想吃', '飲料', '粽子', '手搖飲']",{'layout': 'classic'},閒聊,talk,False,F,瑞士酒店管理大學,,,[],"[{'id': '286f599c-f86a-4932-82f0-f5a06f1eca03', 'count': 5}]",False,,False,False,classic,False,False,False,True,4,False,False,[],,,12962,[],False,0,,,False,,,,,,
238974262,6/11台中ALTA有人要一起嗎？,我跟一位女森朋友，兩個南部小孩人生地不熟，想認識當地朋友一起去玩,False,False,False,255fd275-fec2-49d2-8e46-2e1557ffaeb0,,2022-05-24T04:15:43.895Z,2022-05-24T04:15:43.895Z,0,0,False,[],"['台中', 'alta', '夜店']",{'layout': 'classic'},閒聊,talk,False,M,南臺科技大學,,,[],[],False,,False,False,classic,False,False,False,True,0,False,False,[],,,13052,[],False,0,,,False,,,管理與資訊系,,,
